id,if,author,dynasty,location,name,material,size1,size2,mulu,佳品,精品,区域1,区域2,分卷,分册
D011957,,黄易,清,上海博物館,山水/山水十三開（圖目）,紙本水墨/設色,17.7×51,册,書畫目錄,佳品（有圖）,,中国大陆,上海,5-16 清画全集 扬州名家,
D011957,,朱本,清,上海博物館,山水/山水十三開（圖目）,紙本水墨/設色,17.7×51,册,書畫目錄,佳品（有圖）,,中国大陆,上海,5-16 清画全集 扬州名家,
D011835,,金農,清,上海博物館,師弟合璧十開,紙本水墨/設色,24.2×31.5,册,書畫目錄,佳品（有圖）,精品（清）11,中国大陆,上海,5-16 清画全集 扬州名家,
D011835,,羅聘,清,上海博物館,師弟合璧十開,紙本水墨/設色,24.2×31.5,册,書畫目錄,佳品（有圖）,精品（清）11,中国大陆,上海,5-16 清画全集 扬州名家,
D011835,,方婉儀,清,上海博物館,師弟合璧十開,紙本水墨/設色,24.2×31.5,册,書畫目錄,佳品（有圖）,精品（清）11,中国大陆,上海,5-16 清画全集 扬州名家,
D011881,,鄭燮,清,上海博物館,花卉十二開,紙本水墨/設色,23.7×31.3,册,書畫目錄,佳品（有圖）,,中国大陆,上海,5-16 清画全集 扬州名家,
D011881,,李鱓,清,上海博物館,花卉十二開,紙本水墨/設色,23.7×31.3,册,書畫目錄,佳品（有圖）,,中国大陆,上海,5-16 清画全集 扬州名家,
D011881,,金農,清,上海博物館,花卉十二開,紙本水墨/設色,23.7×31.3,册,書畫目錄,佳品（有圖）,,中国大陆,上海,5-16 清画全集 扬州名家,
D011881,,閔貞,清,上海博物館,花卉十二開,紙本水墨/設色,23.7×31.3,册,書畫目錄,佳品（有圖）,,中国大陆,上海,5-16 清画全集 扬州名家,
D011881,,黄慎,清,上海博物館,花卉十二開,紙本水墨/設色,23.7×31.3,册,書畫目錄,佳品（有圖）,,中国大陆,上海,5-16 清画全集 扬州名家,
D011881,,汪士慎,清,上海博物館,花卉十二開,紙本水墨/設色,23.7×31.3,册,書畫目錄,佳品（有圖）,,中国大陆,上海,5-16 清画全集 扬州名家,
D011881,,高鳳翰,清,上海博物館,花卉十二開,紙本水墨/設色,23.7×31.3,册,書畫目錄,佳品（有圖）,,中国大陆,上海,5-16 清画全集 扬州名家,
D011881,,高其佩,清,上海博物館,花卉十二開,紙本水墨/設色,23.7×31.3,册,書畫目錄,佳品（有圖）,,中国大陆,上海,5-16 清画全集 扬州名家,
D011881,,羅聘,清,上海博物館,花卉十二開,紙本水墨/設色,23.7×31.3,册,書畫目錄,佳品（有圖）,,中国大陆,上海,5-16 清画全集 扬州名家,
D009588,,邊壽民,清,瀋陽故宫博物院,雜畫十開,紙本水墨/設色,34×30.5,册,書畫目錄,佳品（有圖）,,中国大陆,辽宁,5-16 清画全集 扬州名家,
D009588,,薛懷,清,瀋陽故宫博物院,雜畫十開,紙本水墨/設色,34×30.5,册,書畫目錄,佳品（有圖）,,中国大陆,辽宁,5-16 清画全集 扬州名家,
D008575,,李鱓,清,蘇州博物館,花果,紙本設色,圖目無尺寸,扇頁,書畫目錄,佳品（有圖）,精品（清）11,中国大陆,江苏,5-16 清画全集 扬州名家,
D008575,,邊壽民,清,蘇州博物館,花果,紙本設色,圖目無尺寸,扇頁,書畫目錄,佳品（有圖）,精品（清）11,中国大陆,江苏,5-16 清画全集 扬州名家,
D008575,,黄慎,清,蘇州博物館,花果,紙本設色,圖目無尺寸,扇頁,書畫目錄,佳品（有圖）,精品（清）11,中国大陆,江苏,5-16 清画全集 扬州名家,
D010011,,高鳳翰,清,煙臺市博物館,玉山特立圖,絹本設色,112×50,軸,書畫目錄,佳品（有圖）,,中国大陆,山东,5-16 清画全集 扬州名家,
D010011,,葉芳林,清,煙臺市博物館,玉山特立圖,絹本設色,112×50,軸,書畫目錄,佳品（有圖）,,中国大陆,山东,5-16 清画全集 扬州名家,
D011467,已出版,石濤,清,上海博物館,書畫合璧八開,紙本水墨,15.7×20.8,册,書畫目錄,佳品（有圖）,,中国大陆,上海,5-17 清画全集 扬州名家（界画）,5-10 清画全集 石涛 第1册
D011467,已出版,“又乾”,清,上海博物館,書畫合璧八開,紙本水墨,15.7×20.8,册,書畫目錄,佳品（有圖）,,中国大陆,上海,5-17 清画全集 扬州名家（界画）,5-10 清画全集 石涛 第1册
D011467,已出版,沈龍,清,上海博物館,書畫合璧八開,紙本水墨,15.7×20.8,册,書畫目錄,佳品（有圖）,,中国大陆,上海,5-17 清画全集 扬州名家（界画）,5-10 清画全集 石涛 第1册
D011467,已出版,易理,清,上海博物館,書畫合璧八開,紙本水墨,15.7×20.8,册,書畫目錄,佳品（有圖）,,中国大陆,上海,5-17 清画全集 扬州名家（界画）,5-10 清画全集 石涛 第1册
D011467,已出版,蕭晨,清,上海博物館,書畫合璧八開,紙本水墨,15.7×20.8,册,書畫目錄,佳品（有圖）,,中国大陆,上海,5-17 清画全集 扬州名家（界画）,5-10 清画全集 石涛 第1册
D011467,已出版,周茲,清,上海博物館,書畫合璧八開,紙本水墨,15.7×20.8,册,書畫目錄,佳品（有圖）,,中国大陆,上海,5-17 清画全集 扬州名家（界画）,5-10 清画全集 石涛 第1册
D011467,已出版,蕭一芸,清,上海博物館,書畫合璧八開,紙本水墨,15.7×20.8,册,書畫目錄,佳品（有圖）,,中国大陆,上海,5-17 清画全集 扬州名家（界画）,5-10 清画全集 石涛 第1册
D004449,,史爾祉,清,故宫博物院,山水十二開,紙本水墨/設色,19.5×16,册,書畫目錄,佳品（有圖）,,中国大陆,北京,5-17 清画全集 扬州名家（界画）,
D004449,,孫逸,清,故宫博物院,山水十二開,紙本水墨/設色,19.5×16,册,書畫目錄,佳品（有圖）,,中国大陆,北京,5-17 清画全集 扬州名家（界画）,
D004449,,遁休,清,故宫博物院,山水十二開,紙本水墨/設色,19.5×16,册,書畫目錄,佳品（有圖）,,中国大陆,北京,5-17 清画全集 扬州名家（界画）,
D004449,,高簡,清,故宫博物院,山水十二開,紙本水墨/設色,19.5×16,册,書畫目錄,佳品（有圖）,,中国大陆,北京,5-17 清画全集 扬州名家（界画）,
D004449,,蕭晨,清,故宫博物院,山水十二開,紙本水墨/設色,19.5×16,册,書畫目錄,佳品（有圖）,,中国大陆,北京,5-17 清画全集 扬州名家（界画）,
D004449,,江遠,清,故宫博物院,山水十二開,紙本水墨/設色,19.5×16,册,書畫目錄,佳品（有圖）,,中国大陆,北京,5-17 清画全集 扬州名家（界画）,
D004449,,胡玉昆,清,故宫博物院,山水十二開,紙本水墨/設色,19.5×16,册,書畫目錄,佳品（有圖）,,中国大陆,北京,5-17 清画全集 扬州名家（界画）,
D004449,,樊圻,清,故宫博物院,山水十二開,紙本水墨/設色,19.5×16,册,書畫目錄,佳品（有圖）,,中国大陆,北京,5-17 清画全集 扬州名家（界画）,
D004449,,朱陵,清,故宫博物院,山水十二開,紙本水墨/設色,19.5×16,册,書畫目錄,佳品（有圖）,,中国大陆,北京,5-17 清画全集 扬州名家（界画）,
D004449,,夏官,清,故宫博物院,山水十二開,紙本水墨/設色,19.5×16,册,書畫目錄,佳品（有圖）,,中国大陆,北京,5-17 清画全集 扬州名家（界画）,
D004449,,華胥,清,故宫博物院,山水十二開,紙本水墨/設色,19.5×16,册,書畫目錄,佳品（有圖）,,中国大陆,北京,5-17 清画全集 扬州名家（界画）,
D004449,,志完,清,故宫博物院,山水十二開,紙本水墨/設色,19.5×16,册,書畫目錄,佳品（有圖）,,中国大陆,北京,5-17 清画全集 扬州名家（界画）,
D006543,,顏嶧,清,廣東省博物館,山水花鳥(四條),綾本設色,53.1×46.5,屏,書畫目錄,佳品（有圖）,,中国大陆,广东,5-17 清画全集 扬州名家（界画）,
D006543,,張耒,清,廣東省博物館,山水花鳥(四條),綾本設色,53.1×46.5,屏,書畫目錄,佳品（有圖）,,中国大陆,广东,5-17 清画全集 扬州名家（界画）,
D006543,,余省,清,廣東省博物館,山水花鳥(四條),綾本設色,53.1×46.5,屏,書畫目錄,佳品（有圖）,,中国大陆,广东,5-17 清画全集 扬州名家（界画）,
D006543,,袁江,清,廣東省博物館,山水花鳥(四條),綾本設色,53.1×46.5,屏,書畫目錄,佳品（有圖）,,中国大陆,广东,5-17 清画全集 扬州名家（界画）,
D000001,已出版,八大山人,清,上海博物館,繪林集妙十五開册（石溪、方以智各作兩開，八大山人、楊晉、龔賢、改琦、孫逸、鄭旼、高岑、樊圻、葉欣、弘仁、丁元公各作一開）,紙本水墨/設色,26.6×30不等/尺寸不等(出版)缺尺寸,册,書畫目錄,佳品（有圖）,,中国大陆,上海,5-18 清画全集 金石画家,5-08 清画全集 石溪 第2册
D000001,已出版,石溪,清,上海博物館,繪林集妙十五開册（石溪、方以智各作兩開，八大山人、楊晉、龔賢、改琦、孫逸、鄭旼、高岑、樊圻、葉欣、弘仁、丁元公各作一開）,紙本水墨/設色,26.6×30不等/尺寸不等(出版)缺尺寸,册,書畫目錄,佳品（有圖）,,中国大陆,上海,5-18 清画全集 金石画家,5-08 清画全集 石溪 第2册
D000001,已出版,石溪（出版）,清,上海博物館,繪林集妙十五開册（石溪、方以智各作兩開，八大山人、楊晉、龔賢、改琦、孫逸、鄭旼、高岑、樊圻、葉欣、弘仁、丁元公各作一開）,紙本水墨/設色,26.6×30不等/尺寸不等(出版)缺尺寸,册,書畫目錄,佳品（有圖）,,中国大陆,上海,5-18 清画全集 金石画家,5-08 清画全集 石溪 第2册
D000001,已出版,方以智,清,上海博物館,繪林集妙十五開册（石溪、方以智各作兩開，八大山人、楊晉、龔賢、改琦、孫逸、鄭旼、高岑、樊圻、葉欣、弘仁、丁元公各作一開）,紙本水墨/設色,26.6×30不等/尺寸不等(出版)缺尺寸,册,書畫目錄,佳品（有圖）,,中国大陆,上海,5-18 清画全集 金石画家,5-08 清画全集 石溪 第2册
D000001,已出版,楊晉,清,上海博物館,繪林集妙十五開册（石溪、方以智各作兩開，八大山人、楊晉、龔賢、改琦、孫逸、鄭旼、高岑、樊圻、葉欣、弘仁、丁元公各作一開）,紙本水墨/設色,26.6×30不等/尺寸不等(出版)缺尺寸,册,書畫目錄,佳品（有圖）,,中国大陆,上海,5-18 清画全集 金石画家,5-08 清画全集 石溪 第2册
D000001,已出版,龔賢,清,上海博物館,繪林集妙十五開册（石溪、方以智各作兩開，八大山人、楊晉、龔賢、改琦、孫逸、鄭旼、高岑、樊圻、葉欣、弘仁、丁元公各作一開）,紙本水墨/設色,26.6×30不等/尺寸不等(出版)缺尺寸,册,書畫目錄,佳品（有圖）,,中国大陆,上海,5-18 清画全集 金石画家,5-08 清画全集 石溪 第2册
D000001,已出版,改琦,清,上海博物館,繪林集妙十五開册（石溪、方以智各作兩開，八大山人、楊晉、龔賢、改琦、孫逸、鄭旼、高岑、樊圻、葉欣、弘仁、丁元公各作一開）,紙本水墨/設色,26.6×30不等/尺寸不等(出版)缺尺寸,册,書畫目錄,佳品（有圖）,,中国大陆,上海,5-18 清画全集 金石画家,5-08 清画全集 石溪 第2册
D000001,已出版,孫逸,清,上海博物館,繪林集妙十五開册（石溪、方以智各作兩開，八大山人、楊晉、龔賢、改琦、孫逸、鄭旼、高岑、樊圻、葉欣、弘仁、丁元公各作一開）,紙本水墨/設色,26.6×30不等/尺寸不等(出版)缺尺寸,册,書畫目錄,佳品（有圖）,,中国大陆,上海,5-18 清画全集 金石画家,5-08 清画全集 石溪 第2册
D000001,已出版,鄭旼,清,上海博物館,繪林集妙十五開册（石溪、方以智各作兩開，八大山人、楊晉、龔賢、改琦、孫逸、鄭旼、高岑、樊圻、葉欣、弘仁、丁元公各作一開）,紙本水墨/設色,26.6×30不等/尺寸不等(出版)缺尺寸,册,書畫目錄,佳品（有圖）,,中国大陆,上海,5-18 清画全集 金石画家,5-08 清画全集 石溪 第2册
D000001,已出版,高岑,清,上海博物館,繪林集妙十五開册（石溪、方以智各作兩開，八大山人、楊晉、龔賢、改琦、孫逸、鄭旼、高岑、樊圻、葉欣、弘仁、丁元公各作一開）,紙本水墨/設色,26.6×30不等/尺寸不等(出版)缺尺寸,册,書畫目錄,佳品（有圖）,,中国大陆,上海,5-18 清画全集 金石画家,5-08 清画全集 石溪 第2册
D000001,已出版,樊圻,清,上海博物館,繪林集妙十五開册（石溪、方以智各作兩開，八大山人、楊晉、龔賢、改琦、孫逸、鄭旼、高岑、樊圻、葉欣、弘仁、丁元公各作一開）,紙本水墨/設色,26.6×30不等/尺寸不等(出版)缺尺寸,册,書畫目錄,佳品（有圖）,,中国大陆,上海,5-18 清画全集 金石画家,5-08 清画全集 石溪 第2册
D000001,已出版,葉欣,清,上海博物館,繪林集妙十五開册（石溪、方以智各作兩開，八大山人、楊晉、龔賢、改琦、孫逸、鄭旼、高岑、樊圻、葉欣、弘仁、丁元公各作一開）,紙本水墨/設色,26.6×30不等/尺寸不等(出版)缺尺寸,册,書畫目錄,佳品（有圖）,,中国大陆,上海,5-18 清画全集 金石画家,5-08 清画全集 石溪 第2册
D000001,已出版,弘仁,清,上海博物館,繪林集妙十五開册（石溪、方以智各作兩開，八大山人、楊晉、龔賢、改琦、孫逸、鄭旼、高岑、樊圻、葉欣、弘仁、丁元公各作一開）,紙本水墨/設色,26.6×30不等/尺寸不等(出版)缺尺寸,册,書畫目錄,佳品（有圖）,,中国大陆,上海,5-18 清画全集 金石画家,5-08 清画全集 石溪 第2册
D000001,已出版,丁元公,清,上海博物館,繪林集妙十五開册（石溪、方以智各作兩開，八大山人、楊晉、龔賢、改琦、孫逸、鄭旼、高岑、樊圻、葉欣、弘仁、丁元公各作一開）,紙本水墨/設色,26.6×30不等/尺寸不等(出版)缺尺寸,册,書畫目錄,佳品（有圖）,,中国大陆,上海,5-18 清画全集 金石画家,5-08 清画全集 石溪 第2册
D004831,,戴熙,清,故宫博物院,鷲峰虎阜圖二段（圖目）/鷲峰虎丘圖二段,紙本設色,AA24.6×25.7；112.4×109.7（故宮）/24.6×112.6不等,合裝卷,書畫目錄,佳品（有圖）,精品（清）12,中国大陆,北京,5-18 清画全集 金石画家,
D004831,,劉彥沖合作,清,故宫博物院,鷲峰虎阜圖二段（圖目）/鷲峰虎丘圖二段,紙本設色,AA24.6×25.7；112.4×109.7（故宮）/24.6×112.6不等,合裝卷,書畫目錄,佳品（有圖）,精品（清）12,中国大陆,北京,5-18 清画全集 金石画家,
D009273,,張崟,清,遼寧省博物館,玫園行樂圖,絹本設色,58.1×92.6,軸,書畫目錄,佳品（有圖）,,中国大陆,辽宁,5-18 清画全集 金石画家,
D009273,,尤詔,清,遼寧省博物館,玫園行樂圖,絹本設色,58.1×92.6,軸,書畫目錄,佳品（有圖）,,中国大陆,辽宁,5-18 清画全集 金石画家,
D009273,,王州元,清,遼寧省博物館,玫園行樂圖,絹本設色,58.1×92.6,軸,書畫目錄,佳品（有圖）,,中国大陆,辽宁,5-18 清画全集 金石画家,
D009273,,石延輝,清,遼寧省博物館,玫園行樂圖,絹本設色,58.1×92.6,軸,書畫目錄,佳品（有圖）,,中国大陆,辽宁,5-18 清画全集 金石画家,
D009273,,屠暶,清,遼寧省博物館,玫園行樂圖,絹本設色,58.1×92.6,軸,書畫目錄,佳品（有圖）,,中国大陆,辽宁,5-18 清画全集 金石画家,
D009273,,何恬,清,遼寧省博物館,玫園行樂圖,絹本設色,58.1×92.6,軸,書畫目錄,佳品（有圖）,,中国大陆,辽宁,5-18 清画全集 金石画家,
D009273,,伊大麓,清,遼寧省博物館,玫園行樂圖,絹本設色,58.1×92.6,軸,書畫目錄,佳品（有圖）,,中国大陆,辽宁,5-18 清画全集 金石画家,
D009273,,吴九思,清,遼寧省博物館,玫園行樂圖,絹本設色,58.1×92.6,軸,書畫目錄,佳品（有圖）,,中国大陆,辽宁,5-18 清画全集 金石画家,
D009273,,朱文景,清,遼寧省博物館,玫園行樂圖,絹本設色,58.1×92.6,軸,書畫目錄,佳品（有圖）,,中国大陆,辽宁,5-18 清画全集 金石画家,
D009273,,奚岡,清,遼寧省博物館,玫園行樂圖,絹本設色,58.1×92.6,軸,書畫目錄,佳品（有圖）,,中国大陆,辽宁,5-18 清画全集 金石画家,
D009828,,高鳳翰,清,青島市博物館,山水圖,紙本水墨/設色,,,,,,中国大陆,山东,5-18 清画全集 金石画家,
D009828,,朱文震,清,青島市博物館,山水圖,紙本水墨/設色,,,,,,中国大陆,山东,5-18 清画全集 金石画家,
D009828,,李璿,清,青島市博物館,山水圖,紙本水墨/設色,,,,,,中国大陆,山东,5-18 清画全集 金石画家,
D011957,,黄易,清,上海博物館,山水/山水十三開（圖目）,紙本水墨/設色,17.7×51,册,書畫目錄,佳品（有圖）,,中国大陆,上海,5-18 清画全集 金石画家,
