iata,nx,ny
D006216,1486.7798,-956.7182579
D007086,-570.0197189,-1711.080526
D006757,628.2155329,1652.624956
D006773,-1733.497832,347.5762753
D006842,-769.4673449,-1591.773855
D006780,-7.972512522,-1767.982025
D001865,766.8201321,1593.050811
D014604,1763.540893,125.4891134
D013769,-824.6670197,-1563.888841
D007229,336.3330944,-1735.714276
D007308,624.6272849,1653.984509
D007310,1708.901552,453.2984505
D007321,-953.6350426,-1488.759284
D007317,-71.8403375,1766.539829
D007478,1762.96434,133.3444201
D007781,-1636.465518,-669.1820434
D007783,52.75849781,-1767.212647
D007541,621.2123077,1655.27015
D007553,394.5919543,-1723.403954
D009691,324.2568956,-1738.010778
D001961,1101.544469,-1382.904112
D001967,389.2292197,-1724.623035
D001954,1764.149701,116.6183168
D002003,1629.573321,685.7950065
D002061,1207.035887,-1291.854623
D002115,631.5568731,1651.350937
D018983,895.3032446,1524.551114
D002085,-869.2414589,1539.559445
D009055,-1741.242833,306.426822
D009008,609.2675823,1659.703893
D009009,802.5293546,1575.363652
D009031,606.980606,-1660.541642
D009003,1606.084924,-739.1313935
D009010,1104.401748,-1522.410656
D010316,1138.748492,-1506.251508
D010303,227.506476,-1827.097242
D009337,767.5332365,1592.707359
D002146,1702.860618,475.4889215
D002156,-213.9843592,1755.002762
D002158,1763.037366,132.3753958
D007861,790.6478488,-1581.360167
D008256,1112.637737,-1373.994639
D007845,389.2292197,-1724.623035
D013946,1758.133485,186.5225182
D013947,1726.823866,379.3459314
D013948,1707.303951,459.279019
D013949,1758.445105,183.5614685
D002250,1600.236651,751.7091604
D002320,1139.748492,-1396.251508
D002260,-1706.707474,461.4906267
D002253,1563.401364,-825.5908028
D009754,1760.202075,165.8693881
D009823,-821.6412956,-1565.480623
D009824,173.5331501,-1759.463056
D005385,309.0577581,-1839.078018
D002384,-1695.1121,-502.4131449
D002381,-1659.347885,-610.2365091
D005435,871.9674237,-1538.017169
D005427,-210.1658434,1755.464132
D005428,1728.511668,371.5796191
D005560,1701.834003,479.1503169
D005436,-748.0133598,-1678.055698
D005562,72.80361915,-1766.500391
D005563,70.12426624,-1766.608782
D005564,324.6380364,-1809.47934
D009871,-1473.009535,977.7867403
D009860,376.0393817,-1743.35779
D010376,633.0568261,1650.776501
D010378,629.2623065,1652.226664
D010379,607.0213282,1660.526756
D010444,-779.6698857,1586.801459
D010445,-870.1586475,1539.041237
D010533,858.3948991,-1545.633267
D010534,856.4613505,-1546.705517
D010535,954.5997906,-1488.140867
D010794,-1759.573946,-172.4051317
D010384,1231.645318,-1339.354682
D010521,1488.300639,-954.3506732
D010675,1164.197525,1330.58939
D010624,-1619.496208,-709.2644299
D010524,1746.894246,-272.3683019
D010356,1403.2358,-1486.225181
D010443,1140.748492,-1389.251508
D010461,-203.5392592,1756.244792
D010530,-1733.986745,345.128917
D010531,-1736.465436,332.4331346
D010361,829.2126551,-1561.483389
D010618,-1584.66086,-784.0114536
D010619,-1595.909013,-760.853746
D010620,-1588.656074,-775.8839344
D010449,1763.439767,126.9022829
D010450,1763.254519,129.4507633
D010451,1753.003448,229.7888395
D010452,1762.535399,138.8991239
D010453,1763.556069,125.2756644
D010454,1762.423492,140.3119171
D010455,1763.904463,120.2707213
D010456,1733.115075,349.4798083
D010457,1731.676325,356.540466
D010458,1763.930215,119.8924383
D010459,1702.314913,477.4389343
D010929,-1096.911825,-1386.581569
D010482,283.7810202,-1837.825316
D010483,74.99762978,-1766.408604
D010484,384.3416411,-1725.718837
D009437,844.1960083,1553.43397
D009464,398.4168522,-1832.595844
D009441,1762.711429,136.6470508
D009443,318.6387817,-1837.584003
D009444,392.1515583,-1723.960891
D013973,-1940.849847,126.9543856
D005643,1764.490955,111.3358356
D005735,-883.1607429,-1531.617153
D005713,314.7123272,-1838.202784
D002407,895.8567489,1524.22593
D002406,1213.060684,-1286.198965
D012434,1100.879325,-1383.433667
D012432,219.608698,-1754.307846
D012639,-818.1521471,-1567.306946
D008472,613.203337,1658.253801
D002580,803.5958001,1574.819923
D012834,1316.22632,-1180.411909
D012835,860.3999112,-1544.518045
D012839,-101.0529253,1765.109715
D012838,1932.918943,-191.1693657
D012833,-1636.958276,667.9757509
D012805,1764.35139,113.5260822
D012806,1764.374355,113.168615
D012808,1762.933654,133.7495147
D012811,386.8365128,-1725.1613
D012812,402.3352806,-1721.61271
D012813,225.9632773,-1827.237727
D012814,361.6642833,-1838.676899
D012815,385.2006051,-1725.527309
D012816,303.5887779,-1837.705159
D013995,404.5263204,-1721.0992
D002579,-565.1462453,-1675.241392
D007398,-35.93878463,1767.634692
D010108,629.465054,1652.149432
D010124,385.6814211,-1725.419903
D018482,-818.1521471,-1567.306946
D002732,-553.2552472,-1679.205953
D002754,320.8587982,-1837.230139
D009993,650.4268426,1644.010013
D009991,756.9000267,-1597.787955
D008817,-721.0244736,1630.754548
D008821,-320.7965483,2018.669258
D008818,393.4733076,-1723.659698
D002808,618.0830534,1656.441167
D002795,-850.2943932,1550.104334
D002809,911.1173882,1515.153162
D002812,1730.034279,364.4247449
D002828,-1731.570184,357.0555944
D013723,1760.095129,167.0004106
D013724,255.5786769,-1749.42949
D014144,781.757422,1585.774049
D014184,1803.879423,163.7484925
D014173,-1678.387171,555.7342036
D014190,1536.063764,-875.4039721
D005919,-940.0056398,-1635.600106
D005933,-866.2824962,1541.226342
D005935,1407.517267,-1069.915484
D006095,385.5164806,-1725.456764
D014417,625.8451224,1653.52408
D014421,1136.748492,-1402.251508
D014428,-532.7479997,-1685.8243
D001482,-53.41823815,1767.192828
D001573,-279.0908485,1745.832838
D001716,-188.2006435,1837.191923
D001723,-313.5647875,1739.971587
D004976,-1583.234021,786.8888322
D004964,-1657.672218,-786.262411
D004967,-126.0568889,1763.5004
D004968,-323.7350284,1738.108061
D004969,-173.6660067,1759.449948
D004971,52.02270447,1767.23446
D004972,-123.0673643,1763.711548
D001908,-291.4752667,1743.807951
D001991,40.9222296,-1678.501228
D002135,49.99735828,1767.29292
D002134,1756.208883,919.2515075
D009006,-181.2415749,1758.685728
D009007,-117.4932839,1764.091644
D009104,810.3872149,1635.32084
D002194,-144.4784091,1762.086828
D002224,-228.3713927,1838.738106
D002322,46.06032868,1767.399911
D010367,-157.1221472,1761.004438
D010368,63.79140191,1766.848793
D010363,1375.075036,1512.31764
D008690,65.64096169,1766.781046
D010123,1938.105709,645.3546821
D002682,1445.290218,1445.362303
D009986,-234.4864777,1752.381263
D014166,1462.182467,1334.76829
D005827,51.57278389,1767.247648
D014415,47.94357181,1767.349828
D001200,718.9524435,-1785.034055
D001499,720.3032336,-1784.450109
D001722,836.5961129,-1864.951191
D001878,910.8304208,-1829.842601
D004990,871.5171185,-1848.889913
D004991,845.9239866,-1860.738727
D004994,913.043779,-1828.739199
D004995,902.4756949,-1833.977541
D018616,958.829186,-1759.385614
D006220,851.2902164,-1858.289796
D006221,914.3736625,-1828.074617
D006222,711.9981493,-1788.022157
D007771,-681.5976794,1927.0082
D007772,-656.7484925,1738.129635
D007773,951.3614702,-1519.163912
D007774,1736.596066,-331.7500607
D007775,-666.3637154,1637.615156
D007782,706.3900759,-1790.409644
D007776,-1117.114002,-1370.35773
D018244,908.2807228,-1831.109535
D009749,711.7100975,-1788.145269
D009822,901.6159961,-1834.400337
D009976,923.2428759,-1823.611415
D010370,841.135002,-1862.908454
D010371,912.4450076,-1829.038028
D010372,721.6527622,-1783.865556
D010373,907.7830403,-1831.356315
D010374,904.1482096,-1833.153571
D010375,865.9542242,-1851.501899
D008471,956.5811509,-1760.437476
D012791,958.1399636,-1759.708457
D012792,890.1304305,-1790.051796
D013994,1737.726304,-325.7779821
D002751,967.0522908,-1755.509586
D013735,903.3877565,-1833.528446
D005929,912.7286417,-1828.896505
D014416,720.3939827,-1784.410837
D002857,1633.520426,-676.3394248
D001198,-1635.419895,-671.733405
D001514,1736.739056,-331.0006837
D001575,-1534.285447,-904.2515075
D001741,-806.5483523,1573.309809
D003363,-1825.182273,-895.2515075
D003364,-1636.901551,-668.1147459
D003357,1752.111915,236.49067
D004998,1735.645921,336.6856672
D003369,-939.0382829,1498.009046
D005352,-717.0042009,1651.385636
D003466,430.5568968,1714.772509
D003372,-540.7484925,1908.251508
D003379,1747.96704,-265.3963564
D003384,1693.793002,-506.8424458
D003385,1643.456023,-651.8253593
D003386,1741.321605,-305.9788686
D018454,1741.321605,-305.9788686
D007484,-1641.345077,-657.1227723
D007769,-1525.285447,-901.2515075
D007788,-1636.004322,-670.3087788
D007770,1193.354682,1633.674591
D001926,1758.608998,181.9845963
D001931,-954.0872496,1488.469523
D018985,1767.89752,19.03570488
D009299,1715.907,498.9143213
D009011,1647.026748,-642.7494773
D009012,1680.026332,-550.7590424
D010381,1745.037297,284.0225912
D010382,1758.987879,178.2852766
D010394,1739.579406,-315.7332555
D010395,1685.904367,-532.4945694
D010396,1686.088688,-531.9106467
D010397,1684.445691,-537.0909745
D010398,1670.047728,-580.3142143
D005710,1743.437679,-293.6819001
D012429,1732.959453,350.2506741
D008473,-820.7338381,1565.956566
D012795,-1642.702069,-653.723115
D012796,-1710.354364,-447.7856059
D012793,-768.065402,1894.204724
D001316,246.2392026,1794.568215
D018274,328.3733951,1806.113954
D001543,318.4799575,1820.882516
D014801,403.901379,1831.619997
D001700,314.373937,1739.825574
D006117,292.5498118,1811.418579
D003387,276.0466162,1771.122771
D003388,415.2262101,1740.018938
D003389,361.3354297,1735.068494
D003390,369.8680821,1808.617791
D003391,266.6885619,1747.770354
D003392,456.0123352,1714.648509
D003393,302.1728505,1741.986099
D003394,279.0971019,1758.3308
D003401,426.5456774,1794.566164
D005047,266.8786084,1805.416744
D005050,293.8599398,1774.537854
D001932,468.8797535,1807.002681
D002127,469.5913199,1704.496404
D009013,370.0796275,1728.833442
D002150,492.0541139,1760.989454
D002172,268.5977055,1793.406177
D002180,444.5552986,1767.232959
D007836,372.5708598,1790.443573
D009752,488.3148588,1699.227059
D002480,314.373937,1739.825574
D010399,476.8113095,1702.490815
D010400,518.2178074,1732.830938
D010401,421.370353,1806.380226
D010405,476.633833,1745.843122
D010406,505.1366451,1738.776139
D010421,417.3261669,1807.389011
D018062,285.9651389,1744.720017
D018484,456.8709708,1797.206887
D002429,377.0302864,1777.065179
D012720,322.7029477,1775.124206
D012799,282.5986942,1745.268454
D012801,494.5252177,1701.357201
D002653,444.9244197,1711.100891
D002654,285.2279673,1744.840682
D002842,438.8973657,1808.236368
D002858,455.6259504,1741.927776
D001715,325.7426759,1756.119439
D001729,537.4509393,1749.878343
D003403,581.3895719,1669.67367
D003415,495.418377,1697.169594
D005048,356.0662678,1741.974205
D006232,482.1320803,1765.552682
D006233,297.0442119,1742.867963
D006759,270.8036186,1777.98826
D014689,456.8803308,1707.947412
D007544,477.7378095,1732.456328
D008970,450.5522866,1764.611924
D001985,521.3484773,1762.467004
D002128,366.6355711,1729.567101
D009014,395.4131263,1723.215732
D010300,279.8714136,1745.707877
D002177,495.418377,1697.169594
D002244,505.2184673,1785.037899
D010407,521.3424586,1739.52885
D010408,470.5927163,1708.231926
D010411,492.2190358,1698.100239
D010412,377.1519195,1808.392334
D010413,383.7072744,1755.568465
D010416,482.9322041,1700.764677
D010417,463.8973657,1808.236368
D018527,547.4409326,1681.110474
D008800,518.2178074,1694.934113
D015118,336.4020592,2016.12739
D002859,467.5022259,1782.056607
D002860,322.7651543,1793.327242
D002861,397.4149479,1765.096398
D001181,279.0971019,1781.17207
D001182,403.901379,1808.008886
D003225,272.0923775,1756.929589
D001348,487.967525,1737.9744
D001464,403.4607218,1721.34931
D014802,303.3631252,1741.779209
D001718,325.0257453,1737.86716
D001753,381.9703844,1799.689301
D001802,585.6007609,1668.201351
D001852,363.2022442,1772.590239
D003396,353.6558722,1805.148387
D003397,441.2648393,1741.927776
D003398,289.823425,1744.08325
D003404,409.4479816,1719.934984
D003406,518.2178074,1709.219827
D003407,349.5821936,1733.094426
D003408,521.3484773,1762.467004
D003411,361.8708892,1785.34935
D003416,417.9709442,1717.883666
D003417,514.6761162,1785.861997
D005056,390.4369534,1807.85679
D005057,415.2262101,1727.518938
D018529,412.1945683,1719.278813
D018531,506.7711477,1693.814336
D007837,464.0846695,1706.003933
D007838,492.2190358,1698.100239
D010415,375.2960215,1751.987304
D013704,353.6558722,1805.148387
D007302,521.5519114,1689.32164
D014419,378.269884,1823.527859
D014420,377.7893522,1727.165078
D003395,443.3543177,1805.038447
D003399,428.8049118,1715.211459
D003400,326.2622021,1747.691147
D003402,334.9987666,1735.9723
D003412,471.6875633,1780.903847
D003413,397.2114289,1727.06732
D003419,341.9991942,1734.606743
D005045,354.6001599,1736.48359
D005053,486.5193282,1739.963502
D018530,273.6592446,1790.014915
D006234,308.8712999,1740.81088
D006235,375.939749,1727.568611
D006236,443.2947132,1720.286367
D006760,453.3332188,1807.316324
D006761,459.7037005,1736.084244
D006762,397.7574151,1797.200677
D006763,456.8803308,1707.947412
D006764,297.5812285,1742.776352
D007309,580.9292528,1669.833885
D007477,453.059912,1708.964808
D007547,524.207952,1739.7582
D007548,538.676537,1732.892867
D007549,503.3144916,1694.84469
D007550,435.8566442,1719.861867
D001955,450.0528095,1709.759184
D002021,355.6092309,1731.867799
D013893,485.2279568,1720.383405
D002098,455.6621217,1785.395589
D009015,526.1953298,1687.881061
D010309,334.8559256,1777.206985
D009338,368.8914777,1729.087354
D002176,335.7223184,1823.675154
D007839,476.266252,1763.840925
D007840,443.3543177,1805.038447
D002269,373.4293725,1728.112989
D002312,371.2535353,1769.484959
D005559,389.2730006,1724.613154
D010355,307.6473342,1781.969198
D010402,471.3883446,1777.756198
D010409,428.8049118,1715.211459
D010414,476.8113095,1702.490815
D010418,424.4959751,1724.571254
D010419,398.5230815,1722.499159
D010420,529.6046087,1714.478949
D010422,397.2114289,1727.06732
D010423,410.7693647,1727.175403
D010424,533.7291527,1685.513925
D010425,394.3684103,1778.306373
D010426,581.160011,1669.753587
D010427,246.6651567,1775.999058
D010429,416.1225028,1761.074613
D010430,478.2095936,1702.098583
D010432,333.9067828,1736.42128
D010434,424.4785412,1742.701204
D010435,467.5022259,1758.445496
D010436,509.7955801,1692.906514
D010439,366.6355711,1729.567101
D010440,275.8831452,1753.521754
D010441,544.9535697,1739.52885
D010442,433.9928336,1807.389011
D012134,375.2960215,1751.987304
D009438,489.0367161,1699.01945
D009439,345.8349305,1733.846072
D009440,469.8676014,1704.420264
D005641,442.5022259,1738.445496
D005642,567.8793488,1674.316889
D005711,533.4297284,1685.60871
D012430,415.5393127,1778.965263
D012630,381.9703844,1772.903586
D008475,381.8855029,1726.264019
D008476,422.3235053,1716.818819
D012800,514.9404691,1691.348667
D012802,476.9205025,1798.430971
D008692,557.6906542,1706.380186
D010116,331.1161722,1824.446412
D002652,503.2637634,1786.956938
D008816,502.924404,1751.899133
D002793,330.028622,1816.071132
D002810,450.0557685,1785.561742
D014168,576.8462724,1671.248748
D014169,499.1301951,1764.897163
D005931,352.0159687,1732.601731
D019048,578.3106843,1670.742575
D002868,1767.616456,36.82478245
D001188,1774.146242,50.74439751
D001588,1767.999846,-0.738809326
D003494,1763.672296,-123.628609
D003495,1761.516459,-151.2738081
D003496,1767.03489,-58.40974075
D003497,1767.228907,52.21100136
D003498,1764.425522,112.3680369
D003499,1767.46047,-43.6747889
D003500,1767.938615,14.73279787
D003501,1765.005769,-102.8525002
D003502,1788.277551,20.50412236
D003503,1766.516771,72.40510445
D005023,1767.998778,-2.078478696
D018064,1764.8409,-105.6437237
D006249,1763.284725,-129.0386761
D006740,1767.849471,-23.07051185
D006772,1767.766665,-28.72310351
D013798,1757.847147,-189.2020263
D001919,1767.990358,5.838995988
D007554,1767.464309,-43.51913896
D013894,1783.284708,-72.12424537
D009301,1774.816994,-52.28400674
D009303,1767.685401,33.35151854
D007846,1764.515806,-110.9412979
D007848,1767.416294,-45.42735717
D005430,1761.333997,-153.383675
D010360,1760.101179,-166.9366308
D010486,1766.6092,70.11373537
D010487,1762.633445,-137.6493319
D010488,1767.730998,30.84020178
D010489,1805.102087,-103.2348151
D010490,1767.900452,18.76141576
D010492,1764.51496,110.9547418
D010493,1767.794733,-26.94035244
D010494,1798.32497,-44.59426853
D009445,1774.746399,-55.49439431
D009446,1782.564237,-19.7696972
D002419,1767.885175,20.14961251
D012433,1767.111834,56.03360857
D012818,1765.392346,95.9888863
D012819,1764.83536,105.736231
D015742,1766.093572,-82.08224617
D008696,1798.995438,14.45276027
D002675,1765.269075,98.22979226
D002825,1767.999017,1.864495328
D002869,1764.955164,103.7172613
D001462,1766.21678,79.38692984
D001544,1764.8409,-105.6437237
D014799,1767.57485,38.77048258
D001670,1767.707884,32.13775303
